hotel_id,hotel_name,review_id,guest_type,rating_10,title,stay_date,mentioned_attributes,text
"pendry_chicago","Pendry Chicago","pendry_chicago_076","friends on a weekend trip","9","Easy choice for the neighborhood","Aug 2025","serviceQuality; roomComfort; locationConvenience","This was my first time staying at Pendry Chicago. The hotel details, including fitness center, terrace, games room, live music and four restaurants, gave the stay a polished feel. The front desk was warm and handled check-in quickly. The neighborhood was convenient for food, shopping and quick rides. I left feeling the stay did what I needed it to do."
"pendry_chicago","Pendry Chicago","pendry_chicago_077","wedding guest","7","Stylish with caveats","Mar 2024","valueForMoney; wifiReliability","I stayed at Pendry Chicago during a wedding weekend. The hotel details, including fitness center, terrace, games room, live music and four restaurants, gave the stay a polished feel. It was a nice stay, but the rate felt steep for what we received. I had no trouble using the Wi-Fi from the room or lobby. The positives outweighed the drawbacks, but the hotel is not perfect."
"pendry_chicago","Pendry Chicago","pendry_chicago_078","wedding guest","8","Polished stay","Oct 2025","wifiReliability; cleanliness","I stayed at Pendry Chicago during a wedding weekend. Being near State/Lake station made the first day easier. I had no trouble using the Wi-Fi from the room or lobby. I noticed clean linens and a tidy bathroom throughout the stay. It was an easy hotel to recommend for this kind of trip."
"pendry_chicago","Pendry Chicago","pendry_chicago_079","local staycation guest","7","Convenient but not perfect","Sep 2024","noiseLevel; locationConvenience","This was my first time staying at Pendry Chicago. Parking was useful, though it added to the planning. The location is fun, but the room was not as quiet as I hoped. The location made it easy to walk to restaurants, transit and major sights. I would stay again, but only if the rate made sense."
"pendry_chicago","Pendry Chicago","pendry_chicago_080","solo traveler","7","Stylish with caveats","Jun 2025","noiseLevel; breakfastQuality","I chose Pendry Chicago because I wanted to be in Chicago Loop. Light sleepers may want earplugs because traffic and guests were audible. Breakfast was better than expected and helped before a packed day. I would stay again, but only if the rate made sense."
"pendry_chicago","Pendry Chicago","pendry_chicago_081","business traveler","8","Easy choice for the neighborhood","Apr 2026","noiseLevel; serviceQuality; roomComfort; locationConvenience","I chose Pendry Chicago because I wanted to be in Chicago Loop. We heard hallway doors and nearby nightlife more than expected. The bed was comfortable, and the room layout worked well for unpacking and relaxing. The neighborhood was convenient for food, shopping and quick rides. For a city stay, the hotel worked very well."
"pendry_chicago","Pendry Chicago","pendry_chicago_082","local staycation guest","6","Convenient but not perfect","May 2024","noiseLevel; wifiReliability","This was my first time staying at Pendry Chicago. The location near Millennium Park, the Art Institute, Cloud Gate and the Chicago Riverwalk shaped most of our plans. We heard hallway doors and nearby nightlife more than expected. Wi-Fi connected quickly and did not drop during my stay. I liked the stay overall, with a couple of practical caveats."
"pendry_chicago","Pendry Chicago","pendry_chicago_083","family with young children","9","Great base in Chicago","Oct 2024","roomComfort; valueForMoney; breakfastQuality; locationConvenience","We booked Pendry Chicago for a short Chicago stay. The King Guestroom, 295 sq ft matched the listing and made a clear first impression. The seating and bed were comfortable enough for a two-night stay. I liked the hotel, but I would compare prices carefully before booking again. The breakfast service was good, and coffee was easy to get in the morning."
"pendry_chicago","Pendry Chicago","pendry_chicago_084","wedding guest","8","Easy choice for the neighborhood","Mar 2025","roomComfort; locationConvenience","I stayed at Pendry Chicago during a wedding weekend. The King Guestroom, 295 sq ft matched the listing and made a clear first impression. We slept well, and the linens made the room feel more upscale. We could reach most plans without thinking too hard about transportation. Overall, I would stay again for the convenience and comfort."
"pendry_chicago","Pendry Chicago","pendry_chicago_085","conference attendee","6","Worked well for this trip","Nov 2024","valueForMoney; locationConvenience; noiseLevel","This was my first time staying at Pendry Chicago. I liked the hotel, but I would compare prices carefully before booking again. We could reach most plans without thinking too hard about transportation. Street noise carried into the room late at night. It worked for this trip, though a few details kept it from being excellent."
"pendry_chicago","Pendry Chicago","pendry_chicago_086","parents visiting a student","7","Convenient but not perfect","Mar 2024","serviceQuality; cleanliness; valueForMoney","This was my first time staying at Pendry Chicago. The location near Millennium Park, the Art Institute, Cloud Gate and the Chicago Riverwalk shaped most of our plans. The front desk was warm and handled check-in quickly. Housekeeping did a strong job; towels, counters and floors were consistently clean. It was a nice stay, but the rate felt steep for what we received."
"pendry_chicago","Pendry Chicago","pendry_chicago_087","remote worker","8","Polished stay","Jul 2024","cleanliness; noiseLevel; breakfastQuality","We booked Pendry Chicago for a short Chicago stay. Parking was useful, though it added to the planning. The bathroom and bedding felt crisp, which made the stay easier to trust. Street noise carried into the room late at night. Breakfast was a pleasant start, with enough options before heading out."
"pendry_chicago","Pendry Chicago","pendry_chicago_088","international tourist","8","Polished stay","Apr 2026","wifiReliability; serviceQuality; roomComfort; noiseLevel","We booked Pendry Chicago for a short Chicago stay. The location near Millennium Park, the Art Institute, Cloud Gate and the Chicago Riverwalk shaped most of our plans. The internet connection was steady enough for work, maps and streaming. Light sleepers may want earplugs because traffic and guests were audible. I left feeling the stay did what I needed it to do."
"pendry_chicago","Pendry Chicago","pendry_chicago_089","solo traveler","7","Stylish with caveats","Dec 2024","locationConvenience; noiseLevel; valueForMoney; roomComfort","I chose Pendry Chicago because I wanted to be in Chicago Loop. The King Guestroom, 295 sq ft matched the listing and made a clear first impression. Being close to transit saved time, especially when crossing town. The location is fun, but the room was not as quiet as I hoped. The room felt thoughtfully designed, with enough space around the bed and desk."
"pendry_chicago","Pendry Chicago","pendry_chicago_090","parents visiting a student","8","Polished stay","Apr 2025","locationConvenience; serviceQuality","This was my first time staying at Pendry Chicago. Being near State/Lake station made the first day easier. We could reach most plans without thinking too hard about transportation. Staff gave helpful directions and followed up when we asked for extra towels. For a city stay, the hotel worked very well."
